GENERATION_PROJECT	build_year	gen_overnight_cost	gen_fixed_om
Oahu_DistPV_Oahu_DistPV_8	2050	1680387.777	0
Oahu_DistPV_Oahu_DistPV_8	2055	1680387.777	0
Oahu_DistPV_Oahu_DistPV_8	2060	1680387.777	0
Oahu_DistPV_Oahu_DistPV_8	2065	1680387.777	0
Oahu_DistPV_Oahu_DistPV_8	2070	1680387.777	0
Oahu_DistPV_Oahu_DistPV_8	2075	1680387.777	0
Oahu_DistPV_Oahu_DistPV_8	2080	1680387.777	0
Oahu_DistPV_Oahu_DistPV_8	2085	1680387.777	0
Oahu_DistPV_Oahu_DistPV_8	2090	1680387.777	0
Oahu_DistPV_Oahu_DistPV_8	2095	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2045	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2050	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2055	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2060	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2065	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2070	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2075	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2080	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2085	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2090	1680387.777	0
Oahu_DistPV_Oahu_DistPV_9	2095	1680387.777	0
Oahu_IC_Barge	2045	1323327.728	34214.22146
Oahu_IC_Barge	2050	1323327.728	34214.22146
Oahu_IC_Barge	2055	1323327.728	34214.22146
Oahu_IC_Barge	2060	1323327.728	34214.22146
Oahu_IC_Barge	2065	1323327.728	34214.22146
Oahu_IC_Barge	2070	1323327.728	34214.22146
Oahu_IC_Barge	2075	1323327.728	34214.22146
Oahu_IC_Barge	2080	1323327.728	34214.22146
Oahu_IC_Barge	2085	1323327.728	34214.22146
Oahu_IC_Barge	2090	1323327.728	34214.22146
Oahu_IC_Barge	2095	1323327.728	34214.22146
Oahu_IC_MCBH	2045	1323327.728	33843.81691
Oahu_IC_MCBH	2050	1323327.728	33843.81691
Oahu_IC_MCBH	2055	1323327.728	33843.81691
Oahu_IC_MCBH	2060	1323327.728	33843.81691
Oahu_IC_MCBH	2065	1323327.728	33843.81691
Oahu_IC_MCBH	2070	1323327.728	33843.81691
Oahu_IC_MCBH	2075	1323327.728	33843.81691
Oahu_IC_MCBH	2080	1323327.728	33843.81691
Oahu_IC_MCBH	2085	1323327.728	33843.81691
Oahu_IC_MCBH	2090	1323327.728	33843.81691
Oahu_IC_MCBH	2095	1323327.728	33843.81691
Oahu_IC_Schofield	2045	1323327.728	33843.81691
Oahu_IC_Schofield	2050	1323327.728	33843.81691
Oahu_IC_Schofield	2055	1323327.728	33843.81691
Oahu_IC_Schofield	2060	1323327.728	33843.81691
Oahu_IC_Schofield	2065	1323327.728	33843.81691
Oahu_IC_Schofield	2070	1323327.728	33843.81691
Oahu_IC_Schofield	2075	1323327.728	33843.81691
Oahu_IC_Schofield	2080	1323327.728	33843.81691
Oahu_IC_Schofield	2085	1323327.728	33843.81691
Oahu_IC_Schofield	2090	1323327.728	33843.81691
Oahu_IC_Schofield	2095	1323327.728	33843.81691
Oahu_OffshoreWind_OffWind	2045	3882933.697	96710
Oahu_OffshoreWind_OffWind	2050	3805275.023	96710
Oahu_OffshoreWind_OffWind	2055	3729169.523	96710
Oahu_OffshoreWind_OffWind	2060	3654586.132	96710
Oahu_OffshoreWind_OffWind	2065	3581494.41	96710
Oahu_OffshoreWind_OffWind	2070	3509864.521	96710
Oahu_OffshoreWind_OffWind	2075	3439667.231	96710
Oahu_OffshoreWind_OffWind	2080	3370873.886	96710
Oahu_OffshoreWind_OffWind	2085	3303456.409	96710
Oahu_OffshoreWind_OffWind	2090	3237387.28	96710
Oahu_OffshoreWind_OffWind	2095	3172639.535	96710
Oahu_OnshoreWind_OnWind_101	2045	1986498.142	27400
Oahu_OnshoreWind_OnWind_101	2050	1982525.146	27400
Oahu_OnshoreWind_OnWind_101	2055	1978560.095	27400
Oahu_OnshoreWind_OnWind_101	2060	1974602.975	27400
Oahu_OnshoreWind_OnWind_101	2065	1970653.769	27400
Oahu_OnshoreWind_OnWind_101	2070	1966712.462	27400
Oahu_OnshoreWind_OnWind_101	2075	1962779.037	27400
Oahu_OnshoreWind_OnWind_101	2080	1958853.479	27400
Oahu_OnshoreWind_OnWind_101	2085	1954935.772	27400
Oahu_OnshoreWind_OnWind_101	2090	1951025.9	27400
Oahu_OnshoreWind_OnWind_101	2095	1947123.848	27400
Oahu_OnshoreWind_OnWind_102	2045	1986498.142	27400
Oahu_OnshoreWind_OnWind_102	2050	1982525.146	27400
Oahu_OnshoreWind_OnWind_102	2055	1978560.095	27400
Oahu_OnshoreWind_OnWind_102	2060	1974602.975	27400
Oahu_OnshoreWind_OnWind_102	2065	1970653.769	27400
Oahu_OnshoreWind_OnWind_102	2070	1966712.462	27400
Oahu_OnshoreWind_OnWind_102	2075	1962779.037	27400
Oahu_OnshoreWind_OnWind_102	2080	1958853.479	27400
Oahu_OnshoreWind_OnWind_102	2085	1954935.772	27400
Oahu_OnshoreWind_OnWind_102	2090	1951025.9	27400
Oahu_OnshoreWind_OnWind_102	2095	1947123.848	27400
Oahu_OnshoreWind_OnWind_103	2045	1986498.142	27400
Oahu_OnshoreWind_OnWind_103	2050	1982525.146	27400
Oahu_OnshoreWind_OnWind_103	2055	1978560.095	27400
Oahu_OnshoreWind_OnWind_103	2060	1974602.975	27400
Oahu_OnshoreWind_OnWind_103	2065	1970653.769	27400
Oahu_OnshoreWind_OnWind_103	2070	1966712.462	27400
Oahu_OnshoreWind_OnWind_103	2075	1962779.037	27400
Oahu_OnshoreWind_OnWind_103	2080	1958853.479	27400
Oahu_OnshoreWind_OnWind_103	2085	1954935.772	27400
Oahu_OnshoreWind_OnWind_103	2090	1951025.9	27400
Oahu_OnshoreWind_OnWind_103	2095	1947123.848	27400
Oahu_OnshoreWind_OnWind_104	2045	1986498.142	27400
Oahu_OnshoreWind_OnWind_104	2050	1982525.146	27400
Oahu_OnshoreWind_OnWind_104	2055	1978560.095	27400
Oahu_OnshoreWind_OnWind_104	2060	1974602.975	27400
Oahu_OnshoreWind_OnWind_104	2065	1970653.769	27400
Oahu_OnshoreWind_OnWind_104	2070	1966712.462	27400
Oahu_OnshoreWind_OnWind_104	2075	1962779.037	27400
Oahu_OnshoreWind_OnWind_104	2080	1958853.479	27400
Oahu_OnshoreWind_OnWind_104	2085	1954935.772	27400
Oahu_OnshoreWind_OnWind_104	2090	1951025.9	27400
Oahu_OnshoreWind_OnWind_104	2095	1947123.848	27400
Oahu_OnshoreWind_OnWind_105	2045	1986498.142	27400
Oahu_OnshoreWind_OnWind_105	2050	1982525.146	27400
Oahu_OnshoreWind_OnWind_105	2055	1978560.095	27400
Oahu_OnshoreWind_OnWind_105	2060	1974602.975	27400
Oahu_OnshoreWind_OnWind_105	2065	1970653.769	27400
Oahu_OnshoreWind_OnWind_105	2070	1966712.462	27400
Oahu_OnshoreWind_OnWind_105	2075	1962779.037	27400
Oahu_OnshoreWind_OnWind_105	2080	1958853.479	27400
Oahu_OnshoreWind_OnWind_105	2085	1954935.772	27400
Oahu_OnshoreWind_OnWind_105	2090	1951025.9	27400
Oahu_OnshoreWind_OnWind_105	2095	1947123.848	27400
Oahu_OnshoreWind_OnWind_106	2045	1986498.142	27400
Oahu_OnshoreWind_OnWind_106	2050	1982525.146	27400
Oahu_OnshoreWind_OnWind_106	2055	1978560.095	27400
Oahu_OnshoreWind_OnWind_106	2060	1974602.975	27400
Oahu_OnshoreWind_OnWind_106	2065	1970653.769	27400
Oahu_OnshoreWind_OnWind_106	2070	1966712.462	27400
Oahu_OnshoreWind_OnWind_106	2075	1962779.037	27400
Oahu_OnshoreWind_OnWind_106	2080	1958853.479	27400
Oahu_OnshoreWind_OnWind_106	2085	1954935.772	27400
Oahu_OnshoreWind_OnWind_106	2090	1951025.9	27400
Oahu_OnshoreWind_OnWind_106	2095	1947123.848	27400
Oahu_OnshoreWind_OnWind_107	2045	1986498.142	27400
Oahu_OnshoreWind_OnWind_107	2050	1982525.146	27400
Oahu_OnshoreWind_OnWind_107	2055	1978560.095	27400
Oahu_OnshoreWind_OnWind_107	2060	1974602.975	27400
Oahu_OnshoreWind_OnWind_107	2065	1970653.769	27400
Oahu_OnshoreWind_OnWind_107	2070	1966712.462	27400
Oahu_OnshoreWind_OnWind_107	2075	1962779.037	27400
Oahu_OnshoreWind_OnWind_107	2080	1958853.479	27400
Oahu_OnshoreWind_OnWind_107	2085	1954935.772	27400
Oahu_OnshoreWind_OnWind_107	2090	1951025.9	27400
